,X,Y,Z,Classification
3022919,1175401.8800000001,1883141.74,594.17,2
3023181,1175401.92,1884713.79,608.42,6
3023460,1175401.95,1883670.1300000001,611.26,4
3023696,1175401.98,1882717.21,594.38,2
3023831,1175402.0,1883658.33,636.52,5
3023860,1175402.01,1884659.05,618.54,6
3024033,1175402.03,1883735.58,592.62,2
3024294,1175402.07,1884262.69,639.95,5
3024537,1175402.11,1884642.56,619.65,6
3024896,1175402.17,1884385.09,630.08,5
3024998,1175402.19,1884987.28,607.0,4
3025715,1175402.31,1882587.22,594.19,2
3025824,1175402.34,1884265.1300000001,623.38,5
3025897,1175402.35,1882912.96,594.47,2
3026454,1175402.46,1884949.68,594.69,3
3026528,1175402.47,1884239.24,595.9,3
3026829,1175402.52,1884270.68,631.29,5
3026900,1175402.53,1883876.35,594.5500000000001,2
3026951,1175402.54,1884254.18,598.4,3
3027368,1175402.6,1883618.87,668.39,5
3027406,1175402.61,1884366.56,642.73,5
3027423,1175402.61,1883791.1300000001,594.4300000000001,2
3027721,1175402.66,1884478.1300000001,593.24,2
3027766,1175402.66,1883260.82,660.91,6
3028035,1175402.7,1884271.36,643.92,5
3028229,1175402.72,1883700.99,635.62,5
3028248,1175402.72,1883177.78,661.1800000000001,6
3028272,1175402.73,1884387.05,635.85,5
3028373,1175402.74,1884279.17,661.4,6
3028576,1175402.76,1882707.82,594.26,2
3028604,1175402.77,1884251.46,619.77,5
3028749,1175402.78,1883049.8800000001,600.94,3
3028891,1175402.8,1883365.11,593.53,2
3029023,1175402.82,1884242.11,647.09,5
3029086,1175402.83,1884253.33,653.98,5
3029270,1175402.85,1882995.11,594.41,2
3029420,1175402.87,1883343.46,593.26,2
3029485,1175402.8800000001,1883989.73,594.35,2
3029866,1175402.93,1884251.42,598.6800000000001,3
3029892,1175402.93,1883258.78,665.97,5
3029923,1175402.94,1884326.3800000001,594.25,2
3030276,1175403.0,1884988.23,604.57,4
3030349,1175403.0,1882611.76,594.21,2
3030404,1175403.01,1883174.62,619.7,5
3030594,1175403.04,1884223.36,605.8000000000001,4
3030625,1175403.04,1882920.9000000001,594.5500000000001,2
3030752,1175403.06,1883585.9000000001,701.91,6
3031170,1175403.12,1883606.01,701.8100000000001,6
3032192,1175403.27,1883619.42,652.32,5
3032960,1175403.3900000001,1884737.53,607.97,6
3033093,1175403.41,1884665.12,615.37,6
3033195,1175403.42,1883427.9100000001,595.08,3
3033500,1175403.47,1883751.57,592.77,2
3033569,1175403.48,1883631.78,628.75,5
3033632,1175403.49,1883756.67,592.95,2
3034057,1175403.56,1883702.3,631.17,5
3034262,1175403.6,1884562.8,622.96,6
3034473,1175403.6300000001,1883615.36,605.0600000000001,4
3034474,1175403.6300000001,1883614.09,614.16,4
3034499,1175403.6400000001,1884342.26,593.96,2
3034669,1175403.67,1884330.04,594.11,2
3034687,1175403.67,1884203.23,646.97,5
3034793,1175403.69,1884218.51,627.44,5
3034798,1175403.69,1884209.77,618.42,5
3034885,1175403.71,1884977.57,601.71,3
3035387,1175403.79,1883138.79,641.69,5
3035455,1175403.8,1882877.54,594.48,2
3035558,1175403.82,1883569.23,701.84,6
3035765,1175403.86,1884212.8900000001,654.64,5
3036034,1175403.9000000001,1884766.23,634.1800000000001,6
3036439,1175403.95,1883604.01,674.21,5
3036755,1175403.99,1883673.3,643.07,5
3037333,1175404.06,1884381.3,630.95,5
3037712,1175404.1,1882508.5,594.33,2
3037774,1175404.11,1883617.01,652.25,5
3038162,1175404.1500000001,1883406.1300000001,593.77,2
3038173,1175404.1500000001,1883142.74,645.86,5
3038533,1175404.2,1884762.1500000001,626.2,5
3038550,1175404.2,1884356.22,610.87,4
3038970,1175404.25,1884021.6,594.08,2
3039128,1175404.27,1883735.73,592.63,2
3039392,1175404.3,1882644.24,594.51,2
3039809,1175404.36,1884344.77,623.85,5
3040057,1175404.3900000001,1883575.6300000001,618.36,5
3040176,1175404.41,1883590.9000000001,701.82,6
3040222,1175404.42,1884354.21,594.52,2
3040623,1175404.47,1883599.59,640.86,5
3040926,1175404.52,1884882.83,597.65,3
3040952,1175404.52,1883594.46,701.85,6
3041454,1175404.59,1883582.02,671.63,5
3041607,1175404.61,1883419.81,595.3100000000001,3
3041650,1175404.62,1883597.18,648.49,5
3041693,1175404.6300000001,1884358.37,632.64,5
3041701,1175404.6300000001,1883880.06,594.51,2
3042396,1175404.73,1883717.31,618.45,5
3042599,1175404.76,1883640.9000000001,637.73,5
3043001,1175404.81,1883557.1300000001,659.4300000000001,5
3043132,1175404.83,1883506.87,594.92,2
3043526,1175404.8900000001,1883578.77,638.71,5
3043549,1175404.8900000001,1883185.8,661.04,6
3043634,1175404.9000000001,1882801.77,594.33,2
3043888,1175404.94,1883541.23,609.9300000000001,4
3044162,1175404.98,1883567.36,626.97,5
3044206,1175404.99,1884355.42,611.52,4
3044445,1175405.02,1883050.69,601.11,3
3044622,1175405.05,1883564.6300000001,610.0,4
3044707,1175405.06,1882963.54,594.54,2
3044901,1175405.09,1883564.82,636.97,5
3045380,1175405.16,1883642.6,636.79,5
3045712,1175405.2,1882577.06,594.22,2
3046385,1175405.3,1883581.82,672.29,5
3046610,1175405.33,1883586.29,665.58,5
3046638,1175405.33,1883121.4100000001,633.13,5
3046655,1175405.34,1884768.49,634.14,6
3047481,1175405.44,1883536.54,604.99,4
3047770,1175405.48,1884746.3,607.87,6
3047882,1175405.49,1884481.03,593.17,2
3048307,1175405.54,1884387.52,618.97,5
3048374,1175405.54,1883070.4000000001,593.02,2
3048506,1175405.56,1883564.62,669.4300000000001,5
3048747,1175405.59,1883632.5,627.76,5
3048760,1175405.59,1883561.98,657.19,5
3049087,1175405.6300000001,1883561.57,632.95,5
3049278,1175405.6500000001,1883534.94,633.11,5
3049655,1175405.7,1884628.62,619.58,6
3049743,1175405.71,1884617.22,619.71,6
3049760,1175405.71,1884122.05,595.83,3
3049964,1175405.74,1884630.97,619.6,6
3050119,1175405.76,1884348.22,621.2,5
3050349,1175405.79,1884662.04,616.92,6
3050999,1175405.8800000001,1883633.96,631.3100000000001,5
3051030,1175405.8800000001,1883148.27,624.36,5
3051299,1175405.92,1883532.02,609.96,4
3051875,1175406.0,1883143.49,633.09,5
3052013,1175406.03,1884788.59,634.1,6
3052171,1175406.05,1883507.11,701.88,6
3052200,1175406.05,1883127.8900000001,638.5500000000001,5
3052656,1175406.12,1883291.87,660.97,6
3053504,1175406.24,1883516.4000000001,665.26,5
3053860,1175406.29,1884732.43,608.73,6
3054213,1175406.33,1883555.58,652.3000000000001,5
3054265,1175406.34,1884096.55,597.45,3
3054495,1175406.37,1884387.05,593.35,2
3054562,1175406.37,1883200.87,660.92,6
3054845,1175406.41,1883541.43,671.25,5
3054868,1175406.41,1883525.95,638.54,5
3055304,1175406.47,1884677.05,607.9300000000001,6
3055330,1175406.47,1883658.55,603.49,4
3055603,1175406.51,1884989.54,593.04,2
3055665,1175406.52,1884596.37,619.25,6
3055807,1175406.54,1884344.04,628.21,5
3056451,1175406.6300000001,1884120.34,597.2,3
3056495,1175406.6300000001,1883175.01,640.88,5
3056828,1175406.68,1883527.67,610.32,4
3057028,1175406.72,1884255.93,603.37,6
3057217,1175406.75,1884943.1600000001,593.16,2
3057730,1175406.82,1883113.6500000001,622.97,5
3058037,1175406.86,1883514.3,701.92,6
3058087,1175406.87,1883707.45,593.45,2
3058178,1175406.8800000001,1883503.95,625.75,5
3058389,1175406.91,1884222.36,594.64,2
3058435,1175406.91,1883159.9100000001,594.61,2
3058621,1175406.94,1883503.4000000001,660.88,5
3058857,1175406.98,1884334.34,617.59,5
3059265,1175407.04,1884345.21,618.64,5
3059366,1175407.05,1883646.3800000001,624.7,5
3059383,1175407.05,1883522.32,635.4300000000001,5
3059412,1175407.06,1884426.83,592.91,2
3060258,1175407.2,1884299.69,594.5,2
3060269,1175407.2,1883937.86,609.95,4
3060283,1175407.2,1883547.98,609.03,4
3060985,1175407.34,1882611.73,594.25,2
3061066,1175407.36,1883935.05,610.96,4
3061360,1175407.42,1882889.79,594.48,2
3061493,1175407.45,1883519.33,637.7,5
3061507,1175407.46,1884930.56,610.57,4
3061841,1175407.53,1883502.49,604.85,3
3061903,1175407.54,1883269.58,660.94,6
3061916,1175407.54,1882541.6600000001,594.63,2
3061925,1175407.55,1884463.62,593.07,2
3061952,1175407.55,1883507.17,639.0600000000001,5
3062017,1175407.56,1883626.81,628.16,5
3062184,1175407.59,1884164.87,595.48,3
3062216,1175407.59,1883128.96,593.5,2
3062602,1175407.66,1883143.81,643.07,5
3062781,1175407.7,1884337.26,617.73,5
3062962,1175407.73,1883412.06,593.76,2
3062979,1175407.73,1882716.54,594.4300000000001,2
3062988,1175407.74,1884423.9000000001,592.96,2
3063261,1175407.78,1883135.27,635.9300000000001,5
3063286,1175407.79,1884342.09,627.24,5
3063423,1175407.81,1883632.42,631.33,5
3064018,1175407.93,1884930.72,601.97,3
3064216,1175407.97,1884691.31,608.37,6
3064262,1175407.98,1884002.84,594.0,2
3064276,1175407.98,1883145.31,638.5500000000001,5
3064330,1175408.0,1884990.87,593.0600000000001,2
3064414,1175408.02,1884987.97,602.21,3
3064558,1175408.05,1884282.23,594.41,2
3064588,1175408.06,1884931.1600000001,606.88,4
3064636,1175408.07,1884336.58,618.59,5
3064710,1175408.09,1884804.45,634.45,6
3065046,1175408.17,1884260.03,594.96,2
3065933,1175408.33,1883523.29,594.8000000000001,2
3066083,1175408.35,1883057.44,613.77,4
3066265,1175408.3800000001,1883072.58,593.0500000000001,2
3066436,1175408.42,1884357.59,629.03,5
3068111,1175408.7,1884473.44,642.91,5
3068802,1175408.85,1882608.85,594.27,2
3068878,1175408.8800000001,1884931.1400000001,625.48,5
3069289,1175408.97,1883115.12,622.37,5
3070039,1175409.12,1883671.07,643.26,5
3070105,1175409.1300000001,1883215.31,661.07,6
3070175,1175409.1500000001,1884920.9100000001,647.08,5
3070321,1175409.17,1884344.77,621.1800000000001,5
3070416,1175409.18,1883320.55,607.87,4
3070524,1175409.2,1884369.17,627.71,5
3070704,1175409.23,1884061.26,596.0500000000001,3
3070725,1175409.23,1883053.32,609.04,4
3070893,1175409.26,1883686.07,641.94,5
3070997,1175409.28,1884109.52,595.09,3
3071317,1175409.34,1883336.93,593.5600000000001,2
3071322,1175409.34,1883134.23,644.0500000000001,5
3071567,1175409.3900000001,1883937.73,609.08,4
3071785,1175409.44,1883909.2,609.49,4
3071819,1175409.45,1884593.44,621.9300000000001,5
3071877,1175409.46,1884319.24,594.02,2
3072108,1175409.51,1884631.76,619.62,6
3072317,1175409.54,1883137.19,642.0,5
3072446,1175409.57,1884919.79,622.75,5
3072868,1175409.6400000001,1883895.42,608.32,4
3072904,1175409.6500000001,1884909.47,608.27,4
3072923,1175409.6500000001,1884341.37,619.36,5
3072960,1175409.66,1884917.09,637.37,5
3073076,1175409.68,1884919.92,639.33,5
3073085,1175409.68,1884896.01,617.9,5
3073344,1175409.72,1884545.23,610.57,4
3073348,1175409.72,1884380.93,623.99,5
3073375,1175409.72,1883488.58,594.65,2
3073380,1175409.72,1883246.52,677.65,6
3073432,1175409.73,1884186.28,593.72,2
3073462,1175409.73,1882792.37,594.34,2
3073464,1175409.73,1882805.99,594.5,2
3073831,1175409.78,1884189.21,593.83,2
3074329,1175409.84,1884104.6400000001,593.25,2
3074462,1175409.85,1883063.19,607.45,4
3074607,1175409.87,1883320.87,623.1800000000001,5
3074888,1175409.91,1884351.93,625.6,5
3074915,1175409.91,1883055.42,609.82,4
3075069,1175409.93,1883369.46,593.29,2
3075384,1175409.97,1883419.3,593.39,2
3075501,1175409.99,1884897.3900000001,602.2,3
3075647,1175410.01,1884679.8800000001,607.96,6
3075964,1175410.06,1884897.79,625.86,5
3076116,1175410.08,1882712.99,594.38,2
3076227,1175410.1,1882994.61,594.42,2
3076288,1175410.12,1884930.09,601.01,3
3076539,1175410.16,1884911.68,609.6800000000001,4
3076643,1175410.18,1884893.4000000001,622.65,5
3077194,1175410.28,1884474.1400000001,622.14,5
3077670,1175410.37,1884907.67,596.8100000000001,3
3077709,1175410.37,1883258.1300000001,673.53,5
3078742,1175410.55,1883612.35,621.47,5
3079241,1175410.6300000001,1884377.67,634.1800000000001,5
3079561,1175410.68,1884898.1600000001,619.35,5
3079904,1175410.73,1884903.47,613.99,5
3079914,1175410.73,1884895.86,610.69,4
3080211,1175410.77,1884250.86,602.86,3
3080362,1175410.79,1883573.9100000001,608.35,4
3080426,1175410.8,1883638.81,633.89,5
3080794,1175410.86,1884041.0,597.39,3
3080798,1175410.86,1883927.75,607.5600000000001,4
3081129,1175410.91,1883128.95,627.33,5
3081614,1175411.01,1883130.62,627.49,5
3081685,1175411.03,1884811.04,634.54,6
3081754,1175411.04,1884252.4000000001,603.8100000000001,3
3081856,1175411.06,1883543.93,602.85,3
3082063,1175411.11,1884238.2,594.49,2
3082632,1175411.21,1883320.9100000001,657.96,5
3082952,1175411.27,1883808.43,594.01,2
3083196,1175411.31,1883643.8800000001,627.6,5
3083215,1175411.31,1883060.3,612.64,4
3083301,1175411.33,1883691.05,630.92,5
3083452,1175411.35,1882721.56,594.46,2
3083808,1175411.43,1883626.2,621.51,5
3084873,1175411.69,1883146.59,642.85,5
3085349,1175411.81,1883900.49,609.4,4
3085453,1175411.83,1883175.37,598.62,3
3085491,1175411.84,1883400.55,596.25,3
3085640,1175411.8800000001,1883711.3,624.85,5
3085822,1175411.91,1882864.55,594.5500000000001,2
3086469,1175412.01,1883140.62,593.95,2
3087006,1175412.09,1884315.6500000001,609.88,4
3087017,1175412.09,1884059.1500000001,596.23,3
3087196,1175412.11,1883656.75,638.15,5
3087483,1175412.1500000001,1884372.22,624.35,5
3087899,1175412.21,1883041.47,594.8100000000001,2
3088352,1175412.29,1884814.05,632.23,5
3088424,1175412.3,1883940.22,610.76,4
3088518,1175412.32,1883674.35,593.63,2
3088667,1175412.35,1883616.71,594.28,2
3088735,1175412.36,1883009.06,594.54,2
3088817,1175412.3800000001,1883133.76,640.01,5
3089063,1175412.44,1884382.43,621.46,5
3089134,1175412.45,1882899.86,594.53,2
3089439,1175412.53,1884373.07,629.82,5
3089929,1175412.6400000001,1883299.85,661.13,6
3090035,1175412.66,1883241.45,661.22,5
3090064,1175412.67,1884115.6600000001,596.78,3
3090133,1175412.68,1883239.57,673.02,5
3090266,1175412.71,1883152.67,594.3100000000001,2
3090554,1175412.77,1883138.73,640.38,5
3090708,1175412.8,1883142.07,638.32,5
3090749,1175412.81,1883144.58,645.14,5
3090883,1175412.84,1884250.7,604.69,3
3091054,1175412.8800000001,1884402.11,592.97,2
3091524,1175412.97,1884226.17,636.2,5
3091823,1175413.03,1883642.49,593.57,2
3091824,1175413.03,1883650.9000000001,619.61,5
3092001,1175413.07,1883899.27,608.3000000000001,4
3092512,1175413.16,1883561.6400000001,594.6,2
3092723,1175413.2,1882545.4100000001,594.67,2
3092941,1175413.25,1883883.67,594.16,2
3093110,1175413.28,1884231.6300000001,594.48,2
3093535,1175413.35,1884373.43,627.19,5
3093605,1175413.36,1884521.48,593.27,2
3094653,1175413.49,1884792.6300000001,626.1,5
3094734,1175413.5,1884779.53,617.92,5
3095581,1175413.61,1884229.78,637.2,5
3095810,1175413.6400000001,1884049.74,596.1,3
3095848,1175413.6500000001,1884787.52,612.72,4
3095970,1175413.66,1883636.85,619.5,5
3096203,1175413.7,1884209.44,635.74,5
3096308,1175413.72,1884785.6500000001,614.11,5
3096490,1175413.76,1884792.42,606.58,4
3097001,1175413.85,1883616.19,616.14,5
3097206,1175413.9000000001,1884900.01,593.0500000000001,2
3097559,1175413.97,1883657.75,633.44,5
3098128,1175414.09,1884799.83,616.47,5
3098390,1175414.1300000001,1884204.79,594.0600000000001,2
3098498,1175414.1400000001,1883059.08,613.45,4
3098840,1175414.2,1884756.24,610.83,4
3099523,1175414.29,1884335.6,612.47,4
3099853,1175414.34,1884327.77,612.32,4
3099927,1175414.35,1884382.1500000001,628.0600000000001,5
3100569,1175414.44,1884590.27,623.54,6
3100728,1175414.46,1883573.02,612.52,4
3101039,1175414.51,1884217.58,645.03,5
3101094,1175414.52,1884356.7,621.15,5
3101134,1175414.52,1883116.35,627.32,5
3101430,1175414.57,1884115.37,597.08,3
3101667,1175414.61,1883669.8,637.66,5
3101869,1175414.6500000001,1884812.6,603.17,4
3102471,1175414.75,1883321.07,612.84,4
3102958,1175414.82,1883175.61,654.59,5
3103269,1175414.86,1883060.9100000001,613.64,4
3103488,1175414.8900000001,1883059.59,614.46,5
3103608,1175414.91,1883640.51,629.17,5
3103640,1175414.92,1884824.03,592.86,2
3103829,1175414.94,1883236.98,661.1,6
3103944,1175414.96,1884700.03,609.02,4
3104098,1175414.98,1884764.52,617.66,5
3104328,1175415.0,1882708.47,594.37,2
3104603,1175415.04,1884671.21,608.0500000000001,6
3104623,1175415.04,1884280.81,614.12,4
3104631,1175415.04,1884077.31,592.96,2
3105573,1175415.18,1882996.71,594.52,2
3105835,1175415.23,1882958.45,594.57,2
3106101,1175415.29,1883585.55,614.09,4
3106521,1175415.3900000001,1884740.01,602.4300000000001,3
3106674,1175415.42,1883547.77,594.49,2
3106838,1175415.45,1884340.87,617.79,5
3107042,1175415.49,1883693.08,629.1800000000001,5
3107248,1175415.52,1883281.1400000001,661.09,6
3107303,1175415.53,1883660.4000000001,636.48,5
3107321,1175415.53,1883061.68,611.46,4
3107517,1175415.56,1883642.8900000001,619.78,5
3107908,1175415.61,1884390.3,624.45,5
3108273,1175415.6500000001,1883712.77,628.26,5
3108772,1175415.71,1883753.02,592.86,2
3108871,1175415.72,1883100.11,593.38,2
3108915,1175415.73,1884318.4000000001,616.38,5
3108996,1175415.74,1884075.07,592.9300000000001,2
3109027,1175415.75,1884785.87,593.12,2
3109182,1175415.76,1883050.94,613.59,4
3110251,1175415.9000000001,1882641.3900000001,594.59,2
3110320,1175415.92,1884772.52,594.4,3
3110347,1175415.92,1884222.48,631.47,5
3110436,1175415.94,1884719.73,599.42,3
3110657,1175415.97,1884212.7,642.54,5
3110684,1175415.97,1883122.27,638.97,5
3110727,1175415.98,1883672.23,593.71,2
3110952,1175416.02,1883940.43,606.89,4
3110970,1175416.02,1883145.6500000001,639.9300000000001,5
3111213,1175416.06,1883116.42,627.19,5
3111993,1175416.22,1884678.6400000001,597.8000000000001,3
3112126,1175416.23,1882798.83,594.46,2
3112268,1175416.26,1884331.58,615.5500000000001,5
3112277,1175416.26,1883697.5,630.83,5
3112405,1175416.28,1884310.73,623.1800000000001,5
3112724,1175416.33,1884708.06,601.78,3
3112859,1175416.35,1884840.7,592.59,2
3112888,1175416.35,1884130.77,592.82,2
3113466,1175416.43,1884361.3,618.84,5
3113504,1175416.43,1883386.04,593.53,2
3113518,1175416.43,1882753.28,594.61,2
3113900,1175416.48,1883530.84,604.62,4
3113983,1175416.49,1883435.84,593.47,2
3114026,1175416.5,1884372.04,593.0500000000001,2
3114037,1175416.5,1884215.46,641.97,5
3114150,1175416.52,1884716.48,607.4,4
3114579,1175416.57,1883039.27,594.74,2
3114711,1175416.59,1883197.19,662.34,5
3114758,1175416.6,1883994.9000000001,593.91,2
3114993,1175416.6400000001,1884695.82,599.09,3
3115116,1175416.66,1884674.57,593.38,2
3115193,1175416.67,1884558.56,625.22,5
3115215,1175416.67,1883931.82,612.96,4
3115288,1175416.68,1883175.17,612.98,4
3115850,1175416.78,1884662.28,617.62,5
3115912,1175416.79,1883612.1300000001,610.72,4
3116096,1175416.83,1883949.51,593.99,2
3116153,1175416.84,1883063.49,609.59,4
3116212,1175416.85,1882873.28,594.54,2
3116539,1175416.92,1884655.86,597.74,3
3116610,1175416.93,1883699.77,630.13,5
3116700,1175416.94,1883173.59,594.88,2
3117253,1175417.03,1883712.1600000001,628.21,5
3117257,1175417.03,1883662.34,642.26,5
3117344,1175417.04,1883607.1600000001,609.92,4
3117465,1175417.06,1884098.22,613.32,5
3117820,1175417.1,1883094.3,593.35,2
3118043,1175417.1300000001,1883715.3900000001,627.73,5
3118151,1175417.1400000001,1883060.74,609.0,4
3118317,1175417.16,1883194.3800000001,661.11,6
3118787,1175417.22,1883939.44,606.0500000000001,4
3118850,1175417.23,1884329.81,619.04,5
3119096,1175417.26,1883935.7,612.17,4
3119142,1175417.27,1884652.6600000001,621.15,5
3119269,1175417.28,1883174.95,608.4300000000001,4
3119419,1175417.3,1884023.12,593.94,2
